類別編號,搜尋關鍵字,城市,景點名稱,Google 星級,評論數,地址
F1,卡丁車,宜蘭縣,達煦浪花旅店｜卡丁車/遊戲區/飛鏢機,4.6,342,261宜蘭縣頭城鎮青雲路二段219號
F1,卡丁車,宜蘭縣,梅花湖風景區宏達停車場,4.1,383,269宜蘭縣冬山鄉
F1,卡丁車,宜蘭縣,綺麗珊瑚寶石觀光工廠,4.1,755,270宜蘭縣蘇澳鎮利工一路一段6號
F1,潛水中心,宜蘭縣,水行者海洋運動體驗中心:SUP立槳/獨木舟/浮潛,5.0,356,270宜蘭縣蘇澳鎮跨港路6號
F1,水上摩托車,宜蘭縣,水行俠一水上自行車/冬山河/親子培訓課程/SUP/獨木舟,5.0,1389,269宜蘭縣冬山鄉冬山路二段172號
F1,水上摩托車,宜蘭縣,水行俠-水上自行車/冬山河/粉鳥林/SUP/獨木舟/親子育樂課程,4.8,50,270宜蘭縣蘇澳鎮東澳灣北灘
F1,水上摩托車,宜蘭縣,冬山河-水行俠電動船/生態綠舟,5.0,882,269宜蘭縣冬山鄉冬山路二段172號
F1,水上摩托車,宜蘭縣,冬山河自行車道,4.6,227,269宜蘭縣冬山鄉
F1,水上摩托車,宜蘭縣,冬山河舊河道電動小船乘船處,4.4,526,269宜蘭縣冬山鄉冬山路
F1,水上摩托車,宜蘭縣,冬山河生態綠舟,4.3,10636,269宜蘭縣冬山鄉冬山路二段172號
F1,水上摩托車,宜蘭縣,長埤湖-水行俠主題樂園,4.7,3691,266宜蘭縣三星鄉三星路八段288號長埤湖風景區
F1,水上摩托車,宜蘭縣,DPS夢想實踐者-SUP-獨木舟-沙灘車-駕小艇,5.0,643,268020宜蘭縣五結鄉大眾一路6巷66號
F1,水上摩托車,宜蘭縣,船酒-旦力 加LINE預約:@063yeyes,4.8,91,269宜蘭縣冬山鄉冬山路二段172號
F1,水上摩托車,宜蘭縣,冬山河生態綠舟電動小船搭乘處,4.1,79,269宜蘭縣冬山鄉冬山路二段
F1,水上摩托車,宜蘭縣,亞太遊艇 Sea expert 龜山島牛奶海,5.0,854,261宜蘭縣頭城鎮烏石巷遊艇碼頭
F1,水上摩托車,宜蘭縣,NPT涅普頓戶外探索。宜蘭烏岩角獨木舟｜宜蘭粉鳥林SUP｜東澳灣探索,4.9,650,270宜蘭縣蘇澳鎮東澳路131號
F1,水上摩托車,宜蘭縣,SHALOM夏龍文旅｜預約制外燴料理｜水上活動報名｜野外探險,4.5,181,270宜蘭縣蘇澳鎮東澳灣北灘
F2,國家公園,宜蘭縣,太平山國家森林遊樂區,4.6,9100,267宜蘭縣大同鄉太平巷58之1號
F2,國家公園,宜蘭縣,明池國家森林遊樂區,4.4,9361,267宜蘭縣大同鄉1力麗馬告生態園區明池山莊
F2,國家公園,宜蘭縣,棲蘭神木園區—亞洲最大紅檜神木群,4.6,2271,267宜蘭縣大同鄉英士村林森巷51-1號
F2,國家公園,宜蘭縣,棲蘭森林遊樂區忘憂亭,4.0,208,宜蘭縣大同鄉
F2,國家公園,宜蘭縣,茂興國家森林步道,4.6,210,272宜蘭縣南澳鄉Unnamed Road
F2,國家公園,宜蘭縣,松羅國家步道,4.3,1032,267宜蘭縣大同鄉
F2,國家公園,宜蘭縣,台灣山毛櫸國家步道,4.6,1388,272宜蘭縣南澳鄉
F2,國家公園,宜蘭縣,北關海潮公園,4.4,9533,261宜蘭縣頭城鎮濱海路四段10號
F2,國家公園,宜蘭縣,壯圍沙丘生態園區,4.1,7180,263宜蘭縣壯圍鄉壯濱路二段196巷18號
F2,國家公園,宜蘭縣,100線林道守衛站,4.3,108,267宜蘭縣大同鄉100線林道
F2,國家公園,宜蘭縣,鐵杉林國家步道,4.6,489,267宜蘭縣大同鄉
F2,國家公園,宜蘭縣,羅東林業文化園區,4.4,24407,265宜蘭縣羅東鎮中正北路118號
F2,國家公園,宜蘭縣,石牌縣界公園,4.5,3721,232宜蘭縣坪林區頭城鎮北宜公路56.5km處
F2,國家公園,宜蘭縣,見晴懷古步道,4.6,7006,267宜蘭縣大同鄉太平巷58之1號
F2,國家公園,宜蘭縣,太平山國家森林遊樂區-售票口,4.2,1878,267宜蘭縣大同鄉義和巷61號
F2,國家公園,宜蘭縣,朝陽步道,4.1,1975,270宜蘭縣蘇澳鎮龜山山丘上
F2,國家公園,宜蘭縣,九寮溪生態園區,4.2,1819,267宜蘭縣大同鄉崙埤村林家巷
F2,國家公園,宜蘭縣,宜蘭運動公園,4.4,6384,26060宜蘭縣宜蘭市中山路一段755號
F2,國家公園,宜蘭縣,清水地熱公園,4.5,23901,267宜蘭縣大同鄉三星路八段501巷150號
F2,國家公園,宜蘭縣,太平山檜木原始林步道,4.6,342,267宜蘭縣大同鄉太平巷58之1號
F2,國家公園,宜蘭縣,明池,4.6,809,267宜蘭縣大同鄉北橫公路
F2,國家公園,宜蘭縣,冬山河親水公園,4.4,13396,268宜蘭縣五結鄉親河路二段2號
F2,國家公園,宜蘭縣,茂興懷舊步道 | 蹦蹦車站-茂興站,4.6,2003,272宜蘭縣南澳鄉
F2,國家公園,宜蘭縣,宜蘭中央公園,4.3,1902,260宜蘭縣宜蘭市縣政北路1號
F2,國家公園,宜蘭縣,明池神木,4.4,1102,267宜蘭縣大同鄉英士村明池山莊1號
F2,國家公園,宜蘭縣,宜蘭幾米公園,4.1,16802,260宜蘭縣宜蘭市宜興路一段240號
F2,國家公園,宜蘭縣,礁溪溫泉公園,4.3,8008,262宜蘭縣礁溪鄉公園路70巷60號
F2,國家公園,宜蘭縣,台灣山毛櫸(冰河孑遺植物保護區),4.6,385,272宜蘭縣南澳鄉Taiwan Beech Trail
F2,國家公園,宜蘭縣,靜石園,4.4,59,宜蘭縣大同鄉
F2,國家公園,宜蘭縣,九寮溪自然步道,4.5,762,267宜蘭縣大同鄉溪生態園區
F2,國家公園,宜蘭縣,猴洞坑瀑布,4.2,5914,262宜蘭縣礁溪鄉白石腳路196號
F2,國家公園,宜蘭縣,鳩之澤溫泉,4.4,13268,267宜蘭縣大同鄉燒水巷25號
F2,國家公園,宜蘭縣,白嶺巨木,4.4,562,267宜蘭縣大同鄉
F2,國家公園,宜蘭縣,福山植物園,4.7,4076,264宜蘭縣員山鄉雙埤路福山1號
F2,國家公園,宜蘭縣,羅東運動公園,4.6,9971,265宜蘭縣羅東鎮公正路666號
F2,國家公園,宜蘭縣,湯圍溝溫泉公園,4.2,20398,262宜蘭縣礁溪鄉德陽路99-11號
F2,國家公園,宜蘭縣,宜蘭傳藝園區,4.5,40934,268宜蘭縣五結鄉五濱路二段201號
F2,國家公園,宜蘭縣,羅東中山公園,4.1,734,265宜蘭縣羅東鎮民生路58-60號
F2,國家公園,宜蘭縣,龍潭湖公園,4.3,4388,262宜蘭縣礁溪鄉環湖道路1號
F2,國家公園,宜蘭縣,烏石鼻,4.9,56,宜蘭縣蘇澳鎮
F2,國家公園,宜蘭縣,羅東九號公園,4.3,204,265宜蘭縣羅東鎮興東南路51號
F2,國家公園,宜蘭縣,力麗馬告生態園區明池山莊,3.9,3065,宜蘭縣大同鄉省明池山莊1號
F2,國家公園,宜蘭縣,力麗馬告生態園區棲蘭山莊,4.0,2625,267宜蘭縣大同鄉泰雅路四段6號
F2,國家公園,宜蘭縣,蘇澳冷泉公園,3.8,7703,270宜蘭縣蘇澳鎮冷泉路6之4號
F2,國家公園,宜蘭縣,羅東運動公園 東丘 落羽松,4.5,11953,265宜蘭縣羅東鎮公正路666號
F2,國家公園,宜蘭縣,仁山植物園,4.3,4073,269宜蘭縣冬山鄉新寮路500號
F2,國家公園,宜蘭縣,礁溪溫泉公園森林風呂,4.2,1500,262宜蘭縣礁溪鄉公園路70巷60號
F2,國家公園,宜蘭縣,森林童話迷宮,4.3,79,267宜蘭縣大同鄉
F2,國家公園,宜蘭縣,宜蘭三奇美徑(冬山伯朗大道),3.9,7202,269宜蘭縣冬山鄉三奉路77號
F2,國家公園,宜蘭縣,芃芃溫泉 A區,4.5,757,335宜蘭縣大同鄉英士村
F2,國家公園,宜蘭縣,北關海潮一線天,4.5,1112,261宜蘭縣頭城鎮濱海路四段10號
F2,國家公園,宜蘭縣,長埤湖風景區,4.0,2379,266宜蘭縣三星鄉
F2,國家公園,宜蘭縣,聖母登山步道,4.7,3463,宜蘭縣礁溪鄉262
F2,步道,宜蘭縣,林美石磐步道,4.5,8065,262宜蘭縣礁溪鄉林尾路
F2,步道,宜蘭縣,燈篙林道 | 櫻花林道,4.5,718,264宜蘭縣員山鄉隘界路179號
F2,步道,宜蘭縣,跑馬古道,4.5,1797,262宜蘭縣礁溪鄉白石腳路157巷1號
F2,步道,宜蘭縣,蘇澳七星嶺步道,4.6,467,270宜蘭縣蘇澳鎮
F2,步道,宜蘭縣,新寮瀑布步道,4.4,3984,269宜蘭縣冬山鄉新寮二路盡頭
F2,步道,宜蘭縣,拳頭姆步道,4.2,584,266宜蘭縣三星鄉
F2,步道,宜蘭縣,翠峰湖環山步道,4.7,1821,272宜蘭縣南澳鄉
F2,步道,宜蘭縣,新寮瀑布,4.5,3041,269宜蘭縣冬山鄉新寮二路
F2,步道,宜蘭縣,草嶺古道,4.5,1448,261宜蘭縣頭城鎮台2線118號
F2,步道,宜蘭縣,四〇一高地步道,4.7,137,261宜蘭縣頭城鎮
F2,步道,宜蘭縣,三清宮步道,4.7,67,269宜蘭縣冬山鄉三清路123號
F2,步道,宜蘭縣,飛龍步道（員山）,4.1,147,264宜蘭縣員山鄉坡城路25號
F2,步道,宜蘭縣,戈霸瀑布,4.5,457,267宜蘭縣大同鄉
F2,步道,宜蘭縣,肖楠步道 入口,4.6,152,"宜蘭縣員山鄉Unnamed Road, 264"
F2,步道,宜蘭縣,七星嶺步道-六星觀海,4.6,187,宜蘭縣蘇澳鎮270
F2,步道,宜蘭縣,七星嶺步道星嶺公園,4.4,385,宜蘭縣蘇澳鎮270
F2,步道,宜蘭縣,石門溪隘勇線步道,4.6,35,267宜蘭縣大同鄉
F2,步道,宜蘭縣,蘇澳楠仔坑步道,4.3,52,270宜蘭縣蘇澳鎮金湖街16-52號
F2,步道,宜蘭縣,茅埔城古道,4.3,338,269宜蘭縣冬山鄉得安路153號
F2,步道,宜蘭縣,稼穡林蔭步道,4.0,37,264宜蘭縣員山鄉
F2,步道,宜蘭縣,太陽埤步道,3.6,36,264宜蘭縣員山鄉內城路662號
F2,步道,宜蘭縣,安農溪自行車步道,4.6,244,"號, No. 6-6光復路三星鄉宜蘭縣266"
F2,步道,宜蘭縣,慶和橋津梅棧道,4.3,642,260宜蘭縣宜蘭市同慶街95號
F2,步道,宜蘭縣,望洋山步道,4.3,318,272宜蘭縣南澳鄉Wangyangshan Trail
F2,步道,宜蘭縣,龜尾湖環湖步道,4.7,171,261宜蘭縣頭城鎮
F2,步道,宜蘭縣,跑馬古道遠眺點,4.6,58,262宜蘭縣礁溪鄉
F2,步道,宜蘭縣,燈篙林道公園,4.7,45,264宜蘭縣員山鄉
F2,步道,宜蘭縣,跑馬古道,4.5,147,261宜蘭縣頭城鎮
F2,步道,宜蘭縣,鳩之澤自然步道,4.2,288,宜蘭縣大同鄉
F2,步道,宜蘭縣,羅莊櫻花步道,4.1,1084,265宜蘭縣羅東鎮羅莊一街22號
F2,步道,宜蘭縣,望龍埤,4.3,14623,264宜蘭縣員山鄉
F2,步道,宜蘭縣,月眉坑瀑布,4.4,458,262宜蘭縣礁溪鄉
F2,步道,宜蘭縣,加羅湖,4.7,171,267宜蘭縣大同鄉
F2,步道,宜蘭縣,安農溪,4.4,5313,269宜蘭縣冬山鄉安農七路3巷38號
F2,步道,宜蘭縣,大溪海濱步道,4.4,95,261宜蘭縣頭城鎮濱海路四段250號
F2,瀑布,宜蘭縣,金岳瀑布,4.5,904,272宜蘭縣南澳鄉台9丁線1297號
F2,瀑布,宜蘭縣,舊寮瀑布 Jiuliao Falls,4.4,332,269宜蘭縣冬山鄉舊寮路
F2,瀑布,宜蘭縣,第二層新寮瀑布,4.6,47,272宜蘭縣南澳鄉
F2,瀑布,宜蘭縣,五峰旗瀑布第一層瀑布,4.3,33,262宜蘭縣礁溪鄉
F2,瀑布,宜蘭縣,迴音谷瀑布,4.4,123,261宜蘭縣頭城鎮
F2,瀑布,宜蘭縣,五峰旗瀑布,4.5,1386,262宜蘭縣礁溪鄉五峰旗瀑布
F2,瀑布,宜蘭縣,三光溪瀑布,4.6,61,267宜蘭縣大同鄉北部橫貫公路
F2,瀑布,宜蘭縣,南澳滴水坑瀑布,4.4,159,272宜蘭縣南澳鄉
F2,瀑布,宜蘭縣,鹿皮溪大瀑布,4.8,35,272宜蘭縣南澳鄉
F2,瀑布,宜蘭縣,谷風瀑布,4.5,31,272宜蘭縣南澳鄉
F2,瀑布,宜蘭縣,猴洞坑溪河堤步道,4.2,116,262宜蘭縣礁溪鄉
F2,瀑布,宜蘭縣,東澳小桃瀑布,4.7,68,270宜蘭縣蘇澳鎮
F2,瀑布,宜蘭縣,五峰旗瀑布風景區,4.3,2550,262宜蘭縣礁溪鄉
F2,瀑布,宜蘭縣,五峰旗瀑布第三層瀑布,4.5,54,262宜蘭縣礁溪鄉
F2,森林遊樂區,宜蘭縣,星夢森林劇場,4.9,27108,269宜蘭縣冬山鄉境安二路323號
F2,森林遊樂區,宜蘭縣,丟丟噹森林,4.1,2295,260宜蘭縣宜蘭市宜興路一段236號
F2,森林遊樂區,宜蘭縣,水岸-森林物語可愛動物園區,5.0,32686,269宜蘭縣冬山鄉光華二路36號
F2,森林遊樂區,宜蘭縣,水岸-森林物語,4.9,1650,269宜蘭縣冬山鄉柯林新路90號
F2,森林遊樂區,宜蘭縣,棲蘭森林遊樂區遊客中心,4.0,702,267宜蘭縣大同鄉泰雅路四段6號
F2,森林遊樂區,宜蘭縣,木育森林,4.8,281,26548宜蘭縣羅東鎮中正北路118號Forest Art GalleryNo
F2,森林遊樂區,宜蘭縣,森學苑,4.6,576,270宜蘭縣蘇澳鎮德興七路1號
F2,森林遊樂區,宜蘭縣,森動館,4.5,37,265宜蘭縣羅東鎮中正北路118號
F2,森林遊樂區,宜蘭縣,頭城濱海森林公園,4.4,180,261宜蘭縣頭城鎮協天路400號
F2,森林遊樂區,宜蘭縣,宜蘭忍者村 NINJA TOTOLO (礁溪景點 龍潭湖旁 推薦必玩 手裏劍忍者道場),4.5,6170,262宜蘭縣礁溪鄉匏杓崙路95-6號
F2,森林遊樂區,宜蘭縣,金車礁溪蘭花園附設動植物生態館,4.1,10302,262宜蘭縣礁溪鄉奇立丹路103-1號
F2,森林遊樂區,宜蘭縣,積木博物館,4.6,25543,260宜蘭縣宜蘭市縣政北路2號
F2,森林遊樂區,宜蘭縣,綠舞日式主題園區(售票處),4.6,5411,"268宜蘭縣五結鄉五濱路二段號, 459"
F2,森林遊樂區,宜蘭縣,太平山莊紅葉道,4.6,136,宜蘭縣南澳鄉
F2,森林遊樂區,宜蘭縣,武淵水火同源,4.2,3478,269宜蘭縣冬山鄉武淵路103號
F2,森林遊樂區,宜蘭縣,小泰山森林浴步道,4.2,84,267宜蘭縣大同鄉
F2,森林遊樂區,宜蘭縣,水岸森林休閒農場,4.6,2753,269宜蘭縣冬山鄉柯林新路90號
F2,森林遊樂區,宜蘭縣,八角瞭望台,4.4,1824,261宜蘭縣頭城鎮
F2,森林遊樂區,宜蘭縣,棲蘭神木服務站,4.3,678,267宜蘭縣大同鄉100線林道
F2,森林遊樂區,宜蘭縣,蜊埤湖,4.2,3655,264宜蘭縣員山鄉蜊埤路
F2,森林遊樂區,宜蘭縣,美拍玩很大 OMG!畫框博物館,4.7,4440,268宜蘭縣五結鄉五結路三段81號
F2,森林遊樂區,宜蘭縣,安農溪落羽松,4.5,3951,266宜蘭縣三星鄉照林路二段103-12號號
F2,森林遊樂區,宜蘭縣,稻庄親子休閒農場,4.9,2102,266宜蘭縣三星鄉福和路71巷16號
F2,野生動物保護區,宜蘭縣,蘭陽溪口水鳥保護區,4.0,332,263宜蘭縣壯圍鄉廍後路12-6號
F2,野生動物保護區,宜蘭縣,宜蘭縣動植物防疫所,4.4,439,268宜蘭縣五結鄉利寶路60號
F2,野生動物保護區,宜蘭縣,無尾港水鳥保護區,4.2,292,270宜蘭縣蘇澳鎮
F2,野生動物保護區,宜蘭縣,荒野保護協會 雙連埤環境教育暨棲地守護基地,4.8,33,26445宜蘭縣員山鄉隘界路556號
F2,野生動物保護區,宜蘭縣,觀音海岸,4.3,122,272宜蘭縣南澳鄉
F2,野生動物保護區,宜蘭縣,飛翔蜜境-社團法人台灣莉丰慧民V關懷動物協會,4.8,360,269宜蘭縣冬山鄉三堵二路151號
F2,野生動物保護區,宜蘭縣,宜蘭縣流浪動物中途之家,4.3,160,268宜蘭縣五結鄉利寶路60號
F2,野生動物保護區,宜蘭縣,冷埤,4.6,74,264宜蘭縣員山鄉
F2,野生動物保護區,宜蘭縣,蘭陽溪口賞鳥地,4.3,96,263宜蘭縣壯圍鄉
F2,野生動物保護區,宜蘭縣,蘭陽綠野工作坊,4.9,39,260宜蘭縣宜蘭市女中路二段397號
F3,夜店,宜蘭縣,Gambling Bar,5.0,955,260宜蘭縣宜蘭市神農路一段212號
F3,夜店,宜蘭縣,Coming Home Bar - 宜蘭酒吧,4.9,174,260宜蘭縣宜蘭市農權路110號1F
F3,夜店,宜蘭縣,COZZZY BAR,5.0,1488,26248宜蘭縣礁溪鄉德陽路28號
F3,夜店,宜蘭縣,The Roof 190 星空酒吧,4.2,514,265宜蘭縣羅東鎮站東路190號R樓
F3,夜店,宜蘭縣,Free π Music Bar,4.6,183,260宜蘭縣宜蘭市宜興路一段288號
F3,夜店,宜蘭縣,Slamfire,4.9,725,262宜蘭縣礁溪鄉溫泉路85號B
F3,夜店,宜蘭縣,羅東蘭雨Raining Bar,5.0,109,265宜蘭縣羅東鎮公正路35號1 樓
F3,夜店,宜蘭縣,Original原調/貓咪酒吧/經典調酒/到府調酒/深夜酒吧,4.9,185,260宜蘭縣宜蘭市女中路三段97號
F3,夜店,宜蘭縣,SHASHA BAR,4.7,223,260宜蘭縣宜蘭市女中路一段301號
F3,夜店,宜蘭縣,Blue Bar(德國與比利時啤酒的集散地）,4.6,113,260宜蘭縣宜蘭市泰山路319號
F3,夜店,宜蘭縣,解憂客棧Bar,4.9,912,262宜蘭縣礁溪鄉仁愛路45號
F3,夜店,宜蘭縣,橋下Under Bridge,5.0,123,265宜蘭縣羅東鎮中正街
F3,夜店,宜蘭縣,時令 Seasons bar,5.0,137,262宜蘭縣礁溪鄉德陽街21號一樓之4
F3,夜店,宜蘭縣,威佬 威士忌會所（酒吧、雞尾酒、餐點）,4.9,145,260宜蘭縣宜蘭市女中路三段55號
F3,夜店,宜蘭縣,藍調酒館 Blues&Jazz 酒吧,4.9,426,265宜蘭縣羅東鎮中正北路20號
F3,夜店,宜蘭縣,拾光里酒吧 guang bar（預約制）,4.9,324,"6號, 隆昌路五結鄉宜蘭縣268034"
F3,夜店,宜蘭縣,蘇澳-星期8 Tv Pub,4.6,68,270宜蘭縣蘇澳鎮蘇東中路31號
F3,夜店,宜蘭縣,Maison迴家酒館,4.9,447,265宜蘭縣羅東鎮純精路三段256號
F3,夜店,宜蘭縣,光頭餐酒館/js cafe 宜蘭,4.7,168,260宜蘭縣宜蘭市民族路383號
F3,夜店,宜蘭縣,HC CLUB 永昇菸酒 | 宜蘭店 | STEAMWOLF 狼煙,5.0,140,260宜蘭縣宜蘭市嵐峰路一段6號1F
F3,夜店,宜蘭縣,醉甜小酒館,4.7,152,265宜蘭縣羅東鎮培英路150號
F3,夜店,宜蘭縣,西江水坊 Xijiang Bistro｜茶室餐酒館,4.8,1095,262宜蘭縣礁溪鄉德陽路24巷6號
F3,夜店,宜蘭縣,新買醉COZZZY BAR—宜蘭旗艦店｜宜蘭買醉,4.8,13098,260宜蘭縣宜蘭市復興路二段168號
F3,夜店,宜蘭縣,飲廊,4.6,1380,265宜蘭縣羅東鎮公正街56號
F3,夜店,宜蘭縣,芎城餐酒Town bistro,4.9,458,260宜蘭縣宜蘭市舊城北路185號
F3,夜店,宜蘭縣,空ㄟ農場（勿自行開車/騎車/步行上山，請搭乘接駁車，僅現場候位）,4.5,7250,262宜蘭縣礁溪鄉白石腳路157巷31號
F3,夜店,宜蘭縣,橋Bar Bridge,4.8,70,260宜蘭縣宜蘭市東港路二段388號
F3,夜店,宜蘭縣,蔥澡啤酒吧｜精釀生啤 Craft Beer On Tap,4.6,58,262宜蘭縣礁溪鄉礁溪路五段77號
F3,夜店,宜蘭縣,吉姆老爹啤酒工場 Jim & Dad's Brewing Company,4.3,1609,264宜蘭縣員山鄉員山路二段411號
F3,夜店,宜蘭縣,鐵樓居酒Bar,4.4,502,265宜蘭縣羅東鎮站東路220號
F3,夜店,宜蘭縣,跨力,4.7,512,262宜蘭縣礁溪鄉礁溪路四段193號
F3,夜店,宜蘭縣,爵士333 Jazz333 Villa,4.9,189,269宜蘭縣冬山鄉茄苳路333號
F3,夜店,宜蘭縣,金車噶瑪蘭酒廠,4.4,4637,264宜蘭縣員山鄉員山路二段326號
F3,夜店,宜蘭縣,人生雜貨店 Dance on board shop,4.7,115,261宜蘭縣頭城鎮青雲路三段460之1號
F3,夜店,宜蘭縣,Hive Bar,4.6,55,265宜蘭縣羅東鎮公正路38號
F3,酒吧,宜蘭縣,DCC Draft Cocktail&Cafe,4.7,57,265宜蘭縣羅東鎮興東路14號
F3,酒吧,宜蘭縣,Bar清溪 上善若水,4.8,526,262宜蘭縣礁溪鄉中山路二段156號
F3,酒吧,宜蘭縣,ILLUSION 夢．春 咖啡廳酒吧,5.0,130,265宜蘭縣羅東鎮天津路2之9號
F3,酒吧,宜蘭縣,行動酒吧.推薦《調到你家去》宜蘭.行動酒吧車.婚禮調酒,5.0,168,268宜蘭縣五結鄉公園三路87號
F3,酒吧,宜蘭縣,Hikouki Café Bar,4.9,79,260宜蘭縣宜蘭市泰山路復國巷80號
F3,酒吧,宜蘭縣,癸酉kuiiubar,4.8,118,265005宜蘭縣羅東鎮公園路56號1樓
F3,酒吧,宜蘭縣,一酤小食(電話提供當日預約，其餘日期請私訊FB&IG,5.0,90,260宜蘭縣宜蘭市校舍一路122號
F3,酒吧,宜蘭縣,醉茶閣,4.9,48,265宜蘭縣羅東鎮中正路185-1號
F3,酒吧,宜蘭縣,拉覓 烤魚原民餐酒館,4.9,58,260宜蘭縣宜蘭市慶和街1-1號
F3,酒吧,宜蘭縣,HC CLUB 永昇菸酒－宜蘭礁溪店,4.9,264,262宜蘭縣礁溪鄉中山路二段17號1F
F3,酒吧,宜蘭縣,J BAR 酒吧,4.8,80,265宜蘭縣羅東鎮公正路513號
F3,酒吧,宜蘭縣,忘憂小棧 Sanctuary Bar,5.0,32,26059宜蘭縣宜蘭市女中路三段61號
F3,酒吧,宜蘭縣,津吉餐酒館,4.6,79,260宜蘭縣宜蘭市嵐峰路一段117號
F3,酒吧,宜蘭縣,奉sake,4.8,33,265宜蘭縣羅東鎮民生路6號11號出口
F3,酒吧,宜蘭縣,浪烤物餐酒館,4.9,93,269宜蘭縣冬山鄉義成路三段315號
F3,酒吧,宜蘭縣,酒豚串燒酒場,4.7,141,265宜蘭縣羅東鎮中山路三段281號
F3,酒吧,宜蘭縣,醴泉大廳酒吧,4.1,84,262宜蘭縣礁溪鄉五峰路69號
F3,酒吧,宜蘭縣,申野實業酒類經銷商-雪茄/煙草/葡萄酒/威士忌/調酒/金門高梁/收購老酒,5.0,175,260宜蘭縣宜蘭市宜興路一段283號
F3,酒吧,宜蘭縣,壹柒Bar,3.6,74,265宜蘭縣羅東鎮民權路140號
F3,Live House,宜蘭縣,LIVE食尚藝廊,3.4,293,263宜蘭縣壯圍鄉縣民大道一段176號
